replica,x,y
5,5240.111,5087.2544
5,2025.9436,2382.4727
5,2752.82,1162.8639
5,15006.6875,17191.441
5,12637.237,13849.542
5,15775.632,10467.236
5,8052.8013,19844.96
5,10967.757,10835.56
5,1032.7917,8723.053
5,1364.7852,5517.4624
5,18979.5,5789.7817
5,15455.096,16510.035
5,15885.458,18039.537
5,16539.266,3450.6118
5,11106.9,15423.866
5,2653.9048,2889.4766
5,15131.133,7561.821
5,1049.904,9112.453
5,9198.8,2099.3313
5,18188.484,16602.543
5,407.39594,16571.87
5,1761.3845,16879.768
5,7403.0483,14729.736
5,15156.68,16383.963
5,17737.062,19189.54
5,11510.436,14288.222
5,16144.43,19219.115
5,7961.6143,3411.1877
5,19986.854,6515.7173
5,9497.313,7904.926
5,3613.7144,13636.733
5,8146.669,6454.7295
5,10593.282,7069.0957
5,3433.5637,4380.6294
5,962.999,2095.2654
5,8391.861,4756.0156
5,12264.733,19882.418
5,14693.582,18773.36
5,12859.632,3388.6624
5,5104.4614,10318.441
5,9742.566,19680.303
5,11724.294,5467.815
5,10310.404,69.04667
5,6251.552,8866.524
5,2631.3213,19741.953
5,2144.3623,369.20956
5,12852.566,9538.878
5,15572.925,6603.6084
5,17838.979,12940.444
5,8910.044,10308.512
5,14666.493,10584.915
5,3951.6091,345.02557
5,16655.44,8288.858
5,8729.235,4229.919
5,15013.056,13081.766
5,7965.468,72.7394
5,5742.739,191.86461
5,13506.055,19929.574
5,2703.7466,17677.709
5,15955.411,434.20114
5,16846.756,12351.541
5,2799.7825,213.65163
5,13098.675,15444.349
5,10448.356,10615.399
5,11580.198,1318.1615
5,19185.777,13216.131
5,9573.853,7229.4814
6,10000.0,10000.0
6,19337.816,2792.8591
6,17930.014,2082.7134
6,9336.026,11445.904
6,15888.348,11361.969
6,13545.59,6691.9077
6,9619.751,5461.864
6,13124.177,10775.166
6,6531.4375,4788.0566
6,5936.562,8433.056
6,13364.303,9259.193
6,3484.3613,17097.32
6,9158.442,16390.305
6,7453.4326,5796.3164
6,14117.1455,11088.617
6,1296.1447,15916.284
6,2949.3481,2838.6365
6,4678.7075,16229.183
6,12274.186,19547.32
6,14940.663,12750.94
6,6528.9653,17695.11
6,13725.679,14753.712
6,4162.926,5435.6675
6,3822.5715,7232.625
6,10714.903,4053.0222
6,5052.244,8700.435
6,663.2527,11115.054
6,7408.777,4851.7056
6,18900.463,2689.4375
6,1271.6482,16680.986
6,3761.9749,12858.496
6,11021.515,7287.841
6,18502.373,13817.132
6,10212.07,19138.582
6,3331.0059,300.14252
6,16253.048,1580.1187
6,16865.074,11582.283
6,3292.607,18407.312
6,9347.036,18257.348
6,7086.806,14521.859
6,5837.328,15999.738
6,13913.987,2229.1414
6,8535.478,18922.184
6,15961.751,7509.8755
6,17430.146,174.40538
6,3012.6018,12875.219
6,1989.2216,13239.275
6,7347.267,16493.154
6,12293.665,1436.942
6,3124.7761,3710.1565
6,16754.33,124.26927
6,2361.382,18281.883
6,6630.2993,4495.0547
6,12651.954,4463.428
6,8241.832,871.02795
6,17541.465,5771.96
6,14468.355,11380.807
6,11968.283,18821.72
6,14873.069,16935.94
6,13882.998,19937.547
6,15940.203,6386.3076
6,15182.077,3743.038
6,2540.9602,14036.762
6,16068.756,6936.8745
6,3263.6062,15177.865
6,12881.854,3261.8882
6,15900.562,4253.9106
6,17652.207,16482.832
6,8430.558,16322.379
6,9256.27,6930.3667
6,1621.516,10831.656
6,5876.59,13324.117
6,17976.076,1560.4456
6,10503.99,8354.139
6,4957.777,1870.3129
6,1605.4353,18624.082
6,5384.8154,7168.1587
6,2360.7383,3458.6824
6,3500.6694,17610.998
6,10385.348,17137.555
6,16403.629,14540.953
6,934.97943,17909.773
6,12430.995,7152.869
6,16141.0205,16186.253
6,7581.296,893.2053
6,19035.375,12251.935
6,19131.34,3984.5674
6,12355.12,800.8128
6,11702.264,13620.358
6,10462.01,15755.635
6,14672.124,18330.387
6,9830.3,3312.032
6,14415.924,17459.877
6,12880.972,19483.297
6,11777.226,1652.2192
6,2548.7307,5296.1323
6,14840.568,13280.464
6,5140.9214,17532.447
6,18356.992,16784.908
6,18139.484,12473.644
6,10546.754,16054.394
6,445.6092,18784.016
6,19043.77,5572.3975
6,5775.385,19541.213
6,7819.3555,8178.474
6,3068.5823,16879.156
6,80.621506,14722.029
6,18629.963,16508.09
6,19332.627,13714.815
6,3636.0015,12071.966
6,18158.63,3684.5789
6,17454.857,231.06729
6,2531.2932,11386.071
6,13124.853,8788.726
6,6994.404,3511.6616
6,11795.436,6758.557
6,262.91797,16124.676
6,13800.318,5691.4854
6,561.791,2634.3896
6,7120.4824,16586.611
6,12625.585,3602.105
6,3168.2349,17513.557
6,13412.891,5424.1245
6,2453.645,15545.358
6,19494.113,3919.5564
6,3217.7764,5602.349
6,15349.8,19032.14
6,5837.541,6583.552
6,11140.605,16929.133
6,14641.589,19205.744
6,11326.962,4316.341
6,1678.1794,5203.381
6,1006.7364,16048.962
6,8727.59,19837.516
6,3562.2742,8745.405
6,17385.975,8720.347
6,6569.108,5064.638
6,11260.352,12206.584
6,8558.89,19770.043
6,18078.53,9876.995
6,10380.216,2850.4692
6,18274.35,12823.513
6,13794.884,8032.443
6,3849.59,16723.385
6,7725.2637,7771.6743
6,18812.088,4678.1772
6,15083.019,282.37442
6,2187.3774,2677.7214
6,4119.7437,8801.896
6,4628.9775,18568.514
6,6045.9663,3290.81
6,7261.5146,3932.1702
6,11985.481,11813.108
6,11129.519,17047.43
6,4227.5176,3297.8894
6,7662.246,3981.4675
6,18630.367,504.62988
6,19338.615,906.696
6,6926.6465,6419.4985
6,9236.028,3894.7349
6,3627.9473,15833.357
6,6716.228,9943.163
7,10000.0,10000.0
7,3438.118,18166.39
7,5386.994,1887.5795
7,15196.094,12856.026
7,12746.052,15606.908
7,10096.441,18805.66
7,3726.2224,10951.834
7,7963.791,3404.8389
7,13721.826,14150.702
7,8774.768,6153.4233
7,991.456,19531.287
7,8119.9966,19734.84
7,2435.615,6639.6177
7,18085.13,1166.5502
7,15799.548,7449.6973
7,18445.818,572.8803
7,12253.095,6183.6475
7,13370.311,12269.374
7,4219.6855,11301.234
7,2283.363,12843.636
7,12478.817,10560.794
7,16671.215,3712.1104
7,19930.086,17351.803
7,13995.5,6926.168
7,2303.9866,1857.483
7,8940.429,773.1394
7,12030.049,245.80022
7,13111.137,6488.3467
7,4756.053,16408.176
7,2590.8147,11305.435
7,6553.037,10252.257
7,575.3386,4157.274
7,349.3676,17812.023
7,9580.589,19735.156
7,9153.162,7852.133
7,5882.2046,10368.021
7,4255.135,14158.508
7,1273.1633,1970.233
7,11340.594,11046.865
7,128.30371,9020.38
7,16347.173,18656.934
7,2080.3223,10768.914
7,3566.8672,84.0788
7,7928.5312,17980.02
7,19484.447,15718.646
7,14386.288,11695.551
7,1393.4524,11614.621
7,6315.386,38.53968
7,6350.4497,9173.29
7,4534.9297,1031.0927
7,9634.455,8894.12
7,11062.925,12197.163
7,5035.032,11391.408
7,11771.332,3887.8542
7,12709.526,2830.2097
7,8013.7666,503.25357
7,5636.0806,998.0972
7,5345.5854,7082.737
7,8922.051,1277.3617
7,12312.152,15837.617
7,19046.885,2952.8896
7,5870.54,10763.344
7,5815.8955,13672.491
7,2517.8948,12794.804
7,6107.198,19107.525
7,15374.804,367.22952
7,19971.553,9916.133
7,405.05765,1085.4506
7,6922.5386,14551.571
7,8892.906,10422.008
7,17709.658,6360.1675
7,5815.0127,4246.0044
7,19845.275,2382.8857
7,6650.677,3816.49
7,12355.629,11277.569
7,6738.127,17960.645
7,17586.398,18656.244
7,8813.337,7259.2896
7,19442.686,14648.541
7,4194.515,457.0568
7,1321.072,5316.5654
7,4563.906,16948.008
7,9363.768,6769.1475
7,13503.899,19872.848
7,217.78879,883.63617
7,937.0385,13951.829
7,5534.0405,19761.928
7,6895.751,18254.129
7,4467.2944,7814.7285
7,1271.1488,596.0502
7,3247.3706,6562.028
7,12898.492,533.399
7,15926.905,17055.982
7,3296.7578,1560.5427
7,18999.53,18447.709
7,18071.7,1995.6414
7,751.2734,4684.8794
7,7521.0176,2795.6575
7,4870.83,13621.627
7,3736.4841,8807.307
7,19504.082,14886.737
7,11761.401,8471.708
7,12879.929,3532.26
7,15582.762,13831.51
7,9558.713,13528.243
7,18575.48,4258.998
7,3719.2148,4727.382
7,745.2019,8697.689
7,18794.205,11702.586
7,9815.302,12567.671
7,9612.927,1749.1027
7,11132.877,13318.268
7,15676.176,1286.2944
7,6839.38,1106.5773
7,7001.794,5139.91
7,3221.5715,6087.9956
7,14689.875,2932.248
7,17413.572,14625.153
7,4179.203,8233.124
7,2909.9717,5748.2705
7,11145.154,10444.564
7,1273.3497,14024.468
7,18057.822,19555.959
7,9104.958,15826.08
7,5493.817,17417.635
7,3539.3303,7938.585
7,13236.859,2293.5588
7,7627.5967,15223.552
7,10594.527,7986.516
7,3598.4243,2315.0874
7,15974.972,12006.126
7,19552.807,15475.026
7,13484.238,9526.189
7,562.7174,16021.998
7,15028.342,10400.07
7,3026.5044,8148.282
7,2117.7668,2398.906
7,17840.814,7183.9688
7,6164.2065,2820.528
7,5611.135,14960.0
7,11813.935,15090.126
7,3921.668,1159.5767
7,12933.698,7067.8994
7,14153.431,11152.554
7,10782.539,17147.287
7,8436.58,8910.616
7,9001.553,11680.86
7,9314.49,13938.356
7,7661.071,13182.555
7,16334.768,9606.722
7,3726.0742,4810.627
7,19060.709,7639.745
7,289.97577,1284.0643
7,6638.3887,2992.6138
7,947.6639,6569.8687
7,9233.697,2248.362
7,3044.3047,4046.183
7,2090.7832,955.69617
7,727.37726,6652.3887
7,504.50275,11286.969
7,2046.0967,16041.398
7,3762.7317,18324.543
7,1410.2609,17642.436
7,8786.403,16050.281
7,19436.676,11001.613
7,4173.371,6289.114
7,6490.547,11827.401
7,8114.9375,19073.496
7,9072.149,7171.2393
7,14961.756,17020.963
7,19423.535,7722.5815
7,16251.822,7249.171
7,12921.285,12611.772
7,19161.48,7050.275
7,8163.8325,13552.476
7,2729.1592,6088.5474
7,18139.783,1414.1427
7,11926.143,18473.871
7,13571.721,1607.9923
7,15692.55,7853.6123
7,18567.848,2160.816
7,17648.824,3872.2395
7,10797.749,1047.4421
7,15708.343,6488.505
7,2556.5867,7046.461
7,5013.2036,8984.87
7,10944.4795,4617.062
7,2534.0513,11425.717
7,10070.801,6956.0796
7,2026.7535,12392.833
7,3090.8894,17938.709
7,8994.526,4846.8174
7,18719.113,1909.6248
7,7984.632,9698.949
7,30.290112,8121.8853
7,9730.095,11969.511
7,15331.357,11967.582
7,6533.2104,17568.807
7,11024.23,12333.947
7,11566.919,1379.1455
7,12642.46,86.38226
7,4881.6807,11386.635
7,10595.647,10051.596
7,10969.303,8453.591
7,12765.265,3123.4683
7,18608.955,10713.603
7,6206.5977,12077.674
7,819.80273,10398.704
7,7732.8438,18436.812
7,13843.597,11775.642
7,2067.6216,12925.565
7,14444.359,11369.394
7,15764.639,16369.088
7,13970.581,1402.6136
7,7926.2314,11820.321
7,2372.5957,17354.604
7,7676.5894,3987.612
7,957.70355,4684.9106
7,13706.01,7020.2705
7,15895.066,3797.22
7,17311.121,1687.6646
7,5080.852,5881.5493
7,12229.978,14401.15
7,18770.41,16154.601
7,18648.938,6654.463
7,5421.8813,9486.335
7,6803.55,8021.4067
8,10000.0,10000.0
8,9435.781,13351.14
8,15250.364,4226.1343
8,18786.662,7464.16
8,6262.9536,15380.976
8,2028.4165,7395.842
8,19200.24,4249.86
8,8102.5786,15325.303
8,1880.1765,16201.761
8,19778.287,4811.2812
8,10902.416,8005.729
8,2574.8416,11758.652
8,12414.589,9689.497
8,4854.9116,9349.355
8,9223.184,4967.7456
8,16172.621,3960.557
8,12828.782,9119.591
8,5812.882,5826.2305
8,13468.885,13419.631
8,15642.964,8049.047
8,7878.114,2714.5662
8,3217.9834,2037.2253
8,1498.6884,15372.619
8,6228.406,15448.014
8,11794.717,4258.7417
8,2949.4856,5412.8706
8,12719.952,8110.778
8,15671.995,3420.0054
8,13698.154,18636.373
8,11402.297,5879.9624
8,14670.39,16042.488
8,18456.572,16088.092
8,8928.765,12593.724
8,19507.455,8952.968
8,2318.6074,15179.38
8,1290.3071,3965.8936
8,13202.771,13736.975
8,6829.456,8711.095
8,3182.2449,10618.909
8,11333.805,15044.344
8,13860.744,5348.6807
8,16223.209,9916.167
8,15408.056,19671.455
8,14026.946,10204.763
8,14352.677,12087.188
8,8915.768,9844.749
8,3144.1885,14602.363
8,5281.884,9809.662
8,4237.4727,5800.008
8,3816.0024,12892.202
8,13840.631,10439.161
8,6113.42,9723.411
8,1402.1008,2406.5278
8,17922.12,15636.477
8,10225.879,19709.092
8,14521.85,6191.9883
8,10243.572,6723.334
8,8191.453,11029.751
8,73.0777,9558.537
8,526.5099,2382.5845
8,17731.35,7091.2124
8,3988.5708,2064.4968
8,2194.5767,2152.9448
8,128.2273,11986.245
8,6956.4536,15077.266
8,6715.0654,17265.742
8,12756.844,6129.5117
8,2961.3704,9525.207
8,5418.6963,12225.47
8,6873.37,8877.557
8,8847.195,16620.025
8,274.55255,14179.501
8,14080.871,4848.955
8,13076.255,11280.556
8,14302.041,6839.97
8,12512.253,19122.467
8,11472.228,6622.421
8,2407.3281,19631.168
8,18332.352,6957.5513
8,535.151,10415.712
8,13240.09,4516.183
8,16270.456,19915.512
8,13083.551,4101.821
8,19299.545,6795.134
8,13459.895,8849.577
8,11881.689,14741.435
8,3410.1619,19138.305
8,3077.1719,7559.8887
8,3701.4255,17136.992
8,1356.1272,9252.528
8,2011.2007,13389.759
8,1157.9161,6000.742
8,9999.26,1290.0773
8,5205.273,6899.078
8,7672.1016,18636.047
8,9987.289,19153.336
8,13923.095,18281.188
8,1041.6716,7934.3105
8,4622.1904,3170.6887
8,1704.9141,9275.64
8,1226.4077,6625.667
8,13611.028,5551.7397
8,1512.9753,10551.18
8,14583.278,18051.918
8,5653.0234,8312.77
8,1668.7181,7365.106
8,1083.1261,14217.943
8,2216.2656,5703.4634
8,18925.91,14314.67
8,15660.871,478.27014
8,373.1801,1987.1613
8,18197.174,17697.295
8,14939.754,12218.795
8,426.7174,8516.532
8,9459.14,19310.48
8,8298.055,15138.934
8,4152.195,4876.6807
8,15387.342,1073.3582
8,12346.303,9873.467
8,11867.444,16208.339
8,8035.4272,6718.5186
8,19625.06,11326.161
8,8260.814,12955.591
8,2668.2073,17356.092
8,4462.4707,16212.682
8,6454.4404,1180.01
8,11295.097,16174.12
8,953.6078,9587.705
8,12507.75,11237.908
8,7749.705,13063.013
8,17264.494,9243.907
8,17331.137,9686.789
8,9854.633,1906.923
8,449.3615,17916.178
8,9576.328,3560.723
8,7557.6387,9957.701
8,7485.3457,5070.0444
8,14955.689,17267.594
8,11133.352,3853.7007
8,11431.665,8606.463
8,17321.922,6696.708
8,1613.3142,18032.295
8,15970.42,14459.3955
8,18629.418,1040.5187
8,11356.233,16396.205
8,10308.203,17952.37
8,11794.404,15396.733
8,14892.877,11577.272
8,5310.448,14025.42
8,6235.004,9661.575
8,2608.4805,3906.3008
8,19672.38,18089.549
8,5749.1914,4814.8276
8,19708.76,10579.815
8,7776.487,1611.3972
8,7367.568,12678.066
8,10216.274,3593.4084
8,11131.498,12790.082
8,15077.445,12393.602
8,11107.912,13968.8125
8,6515.263,6869.351
8,8798.822,9157.984
8,9128.803,19887.312
8,6955.5684,8853.701
8,2071.478,7613.0674
8,9740.287,7510.2183
8,770.158,14241.83
8,16694.28,6995.755
8,12010.312,16637.607
8,13347.121,3314.9456
8,4585.466,1492.2502
8,5617.5366,10051.276
8,2765.318,14028.095
8,17800.973,3333.9922
8,15681.124,7536.565
8,6484.356,7202.4995
8,4824.6143,7931.3896
8,2332.5947,14364.843
8,13537.667,17447.398
8,16679.342,10494.762
8,19611.787,7612.0645
8,5683.6846,5486.02
8,14997.373,11606.796
8,3489.5981,10895.82
9,10000.0,10000.0
9,6507.579,12822.4
9,8780.805,5300.0166
9,455.05646,14763.622
9,6666.2896,16230.026
9,2081.5862,19807.742
9,9592.608,7749.712
9,5960.544,10146.829
9,13008.547,10439.274
9,12543.044,11305.309
9,15037.2,15869.119
9,2166.8037,10724.424
9,3084.614,9875.032
9,15552.975,18690.21
9,9248.159,17803.957
9,13360.421,15497.997
9,12784.884,374.14328
9,4954.7627,16896.836
9,6993.8877,9648.646
9,9173.983,19659.5
9,13549.082,896.3543
9,18114.74,2334.8518
9,18063.06,4188.8623
9,7118.2397,59.44338
9,2933.784,77.42605
9,11417.707,1717.8696
9,19947.248,9878.624
9,7941.646,12273.039
9,5832.4263,7169.518
9,15047.424,11120.761
9,14053.02,8155.04
9,10766.645,19660.594
9,1070.3245,5604.3203
9,18289.969,15221.234
9,3972.6548,13879.07
9,9433.297,16688.312
9,13769.418,9489.904
9,5200.55,5358.1885
9,19013.22,12775.911
9,4073.6377,6898.5854
9,6149.227,12778.609
9,18200.645,7742.573
9,8275.732,1662.8857
9,7197.0405,3345.768
9,8325.892,5577.308
9,13455.258,16142.749
9,11879.619,17563.725
9,18380.705,10971.602
9,10714.1,4579.7334
9,13819.946,5866.077
9,4676.2466,6576.6606
9,1278.6287,17854.75
9,18419.2,5718.806
9,6833.3916,8631.787
9,18718.24,1732.2042
9,6985.9526,4669.757
9,16219.874,15385.995
9,11424.494,3369.4827
9,5215.149,5003.149
9,19142.227,18838.4
9,12243.909,1141.7588
9,6632.569,18523.45
9,18740.564,1396.618
9,18083.1,6700.654
9,18137.77,14243.343
9,10287.255,9214.378
9,18167.387,198.53893
9,1433.3927,5523.2637
9,19137.393,5506.6094
9,7085.117,18384.162
9,13905.227,18246.586
9,14612.18,1393.1938
9,6229.7437,5244.3145
9,546.21124,9504.991
9,3452.2644,14053.075
9,13621.627,2770.834
9,14965.735,15251.594
9,6686.9624,19987.11
9,14184.161,4881.3604
9,14668.231,13559.637
9,1777.7815,12872.357
9,13713.193,5274.496
9,4822.402,13814.855
9,1278.1528,16881.19
9,10964.706,17768.768
9,17692.826,11783.341
9,8977.254,12570.866
9,9084.115,9730.829
9,4562.0425,2563.6992
9,14373.449,3211.7498
9,13987.444,13390.837
9,19780.756,7674.8853
9,3570.0142,3301.372
9,13330.83,12412.272
9,19636.004,10882.188
9,16372.054,16864.836
9,16439.398,7051.183
9,591.15796,6057.84
9,8775.029,2703.3503
9,8168.6733,15531.729
9,13148.757,10182.223
9,6085.449,15065.748
9,15306.159,9701.5
9,13450.81,16879.506
9,5829.6978,17854.727
9,8861.605,17812.33
9,5265.2617,15548.17
9,11119.411,13004.906
9,5399.2417,3960.4736
9,1856.7823,17460.328
9,5281.503,14213.366
9,999.9027,5404.7725
9,263.34814,4746.9233
9,16944.918,19147.203
9,15349.842,14876.645
9,10286.626,4465.834
9,1379.0288,695.5086
9,18323.773,5639.8877
9,2422.0203,13727.512
9,18118.7,4517.1943
9,12603.969,15910.884
9,19029.35,8068.626
9,17774.844,14576.581
9,12534.841,19403.098
9,6111.9404,8208.87
9,12198.177,6167.7163
9,829.15686,1672.0765
9,17681.637,16617.633
9,5948.032,1579.3616
9,7875.6704,16597.818
9,16745.74,5493.971
9,11880.672,13785.864
9,444.41782,19188.08
9,1133.0763,9389.473
9,14481.278,17796.623
9,17203.682,3204.812
9,18629.666,19868.748
9,12649.259,16079.104
9,18202.672,8869.389
9,5019.4136,9765.632
9,19072.006,14555.781
9,15588.096,18576.316
9,4377.185,2400.5425
9,18380.986,16324.096
9,18051.957,10708.919
9,15787.56,8596.499
9,10995.913,19089.281
9,10862.652,11962.67
9,17536.19,2650.5352
9,4178.2217,7898.95
9,13913.022,15009.491
9,4740.135,10365.096
9,17550.232,12810.016
9,10754.509,3981.4895
9,17619.107,17968.082
9,7140.987,6072.654
9,10943.0625,5741.6323
9,15158.732,16119.721
9,7294.434,11466.478
9,5431.293,10236.955
9,14341.85,12118.069
9,7048.562,10162.78
9,10756.138,15166.816
9,11303.935,10183.66
9,12756.318,10360.391
9,17296.688,2421.3472
9,3082.5107,15117.565
9,18271.734,7785.2573
9,15758.908,4441.219
9,6007.091,6238.4404
9,10740.965,13498.238
9,14518.906,11751.714
9,19956.383,4820.384
9,7779.4893,10131.043
9,16549.7,12948.084
9,14568.29,5656.9487
9,9595.253,16172.599
9,19574.994,17762.207
9,11383.839,13381.107
9,17131.516,9515.079
9,19398.629,8778.411
9,80.698906,13571.21
9,13317.1045,14305.692
9,10970.258,16718.451
9,8088.5674,17659.473
9,13034.738,10243.861
9,14966.015,2682.2122
9,7213.185,1474.9232
9,17955.672,17477.38
9,14230.333,19700.268
9,6541.0986,11501.138
9,3223.6323,3181.8462
9,5080.2476,11566.835
10,10000.0,10000.0
10,12001.444,6547.4795
10,10027.992,15488.089
10,872.7959,18983.203
10,661.6062,8774.987
10,9362.321,4529.1772
10,18447.625,14678.474
10,2039.2195,1564.6698
10,7052.545,4905.011
10,19794.174,4422.5
10,13644.823,14834.072
10,15977.795,14776.542
10,19158.441,9979.928
10,12358.693,16012.827
10,11301.564,19368.844
10,9214.554,1125.4998
10,9044.441,4302.883
10,6508.9087,2170.469
10,11097.962,8871.899
10,8063.1416,9864.83
10,1896.6758,11189.611
10,1651.6603,4067.827
10,5217.786,9839.804
10,3708.9585,10593.549
10,601.1016,14646.794
10,6678.8228,8397.514
10,8463.494,15354.11
10,6075.2227,1632.7844
10,559.6533,1285.4628
10,19883.918,15713.57
10,14306.858,3125.461
10,17478.615,2087.328
10,2641.004,6585.688
10,13479.947,14169.88
10,2237.4563,6551.056
10,17723.422,10691.747
10,12754.515,1339.6027
10,16530.006,14822.952
10,14164.16,11716.542
10,13832.03,19914.438
10,13393.699,5809.969
10,16950.148,15248.168
10,4709.494,4547.7773
10,4206.628,6.3401117
10,19701.314,3873.6436
10,18428.26,4147.287
10,19449.227,14895.761
10,15152.602,1589.3666
10,17953.236,18758.61
10,1031.7502,16405.24
10,12547.324,14588.836
10,12169.144,13486.232
10,3764.353,13017.167
10,5730.611,12665.352
10,13032.276,13731.949
10,4118.5654,7492.9526
10,10884.821,17166.953
10,9688.541,5848.122
10,13298.705,14978.059
10,8041.6006,15900.735
10,5669.5054,13591.274
10,2056.216,9954.482
10,8093.8755,16065.633
10,8373.079,7684.301
10,7197.9824,7547.1177
10,14546.549,14834.775
10,15835.036,13979.11
10,16088.864,18239.018
10,1017.1371,10560.764
10,13546.727,845.9583
10,19614.273,13423.894
10,14517.436,2896.336
10,2271.9124,4349.881
10,14354.2295,8926.123
10,18084.18,15436.829
10,8185.5303,255.63304
10,11374.146,12353.089
10,6764.49,3594.3042
10,18817.941,14239.01
10,13817.923,15564.543
10,8369.3125,551.0479
10,479.2676,6127.7876
10,17764.92,1167.4109
10,17997.021,13790.984
10,2634.883,8418.954
10,18364.941,7825.8027
10,7820.225,13021.671
10,16430.996,18614.55
10,658.0066,2829.62
10,5271.6436,2562.7957
10,18520.625,16599.457
10,19375.826,19278.65
10,5671.379,15464.02
10,13443.719,3833.5117
10,19488.377,2779.6604
10,16082.428,19248.805
10,10908.678,8850.305
10,7521.9043,12697.376
10,19238.963,16342.866
10,8218.351,13040.114
10,3854.8384,2643.0884
10,3274.3525,15977.513
10,9608.865,8018.4443
10,8345.34,5838.8936
10,1603.4543,5447.731
10,11191.111,8889.817
10,6879.3926,3262.5747
10,17791.135,13330.728
10,9849.148,14736.25
10,15207.342,12276.93
10,6601.949,12087.756
10,1047.7631,17810.455
10,10487.21,214.1038
10,17381.582,19006.846
10,3862.307,1201.3818
10,5274.3853,12543.261
10,3894.6423,9244.728
10,7139.47,9940.5625
10,19291.9,13375.665
10,16997.8,17464.174
10,5926.54,10220.127
10,8555.0,18237.281
10,10735.102,14034.58
10,2445.7456,16744.568
10,9940.97,6142.936
10,4423.9624,15312.253
10,19789.682,10002.112
10,19184.135,15178.154
10,14807.87,1606.5916
10,1901.7733,17660.18
10,19794.434,17674.36
10,1788.6531,15048.439
10,19839.207,8170.7935
10,11510.12,17435.666
10,9943.991,10144.757
10,7469.2153,16421.268
10,1279.9784,16154.772
10,3414.029,847.0175
10,14603.252,14977.057
10,7802.029,9986.733
10,2021.8259,10862.989
10,9784.43,10374.01
10,14770.009,12504.524
10,12296.789,18658.305
10,3437.5818,13633.052
10,4439.2114,8355.417
10,3248.1736,9827.745
10,13300.613,8439.619
10,2717.2834,14038.827
10,10115.431,6317.919
10,9216.8955,6153.0166
10,16015.904,19009.697
